     Steps      Time  Center temperature
       48612    38889.60  297.666903
       48613    38890.40  297.667157
       48614    38891.20  297.667411
       48615    38892.00  297.667665
       48616    38892.80  297.667918
       48617    38893.60  297.668172
       48618    38894.40  297.668426
       48619    38895.20  297.668680
       48620    38896.00  297.668934
       48621    38896.80  297.669187
       48622    38897.60  297.669441
       48623    38898.40  297.669695
       48624    38899.20  297.669949
       48625    38900.00  297.670202
       48626    38900.80  297.670456
       48627    38901.60  297.670709
       48628    38902.40  297.670963
       48629    38903.20  297.671217
       48630    38904.00  297.671470
       48631    38904.80  297.671724
       48632    38905.60  297.671977
       48633    38906.40  297.672231
       48634    38907.20  297.672484
       48635    38908.00  297.672737
       48636    38908.80  297.672991
       48637    38909.60  297.673244
       48638    38910.40  297.673498
       48639    38911.20  297.673751
       48640    38912.00  297.674004
       48641    38912.80  297.674257
       48642    38913.60  297.674511
       48643    38914.40  297.674764
       48644    38915.20  297.675017
       48645    38916.00  297.675270
       48646    38916.80  297.675523
       48647    38917.60  297.675777
       48648    38918.40  297.676030
       48649    38919.20  297.676283
       48650    38920.00  297.676536
       48651    38920.80  297.676789
       48652    38921.60  297.677042
       48653    38922.40  297.677295
       48654    38923.20  297.677548
       48655    38924.00  297.677801
       48656    38924.80  297.678054
       48657    38925.60  297.678307
       48658    38926.40  297.678559
       48659    38927.20  297.678812
       48660    38928.00  297.679065
       48661    38928.80  297.679318
       48662    38929.60  297.679571
       48663    38930.40  297.679824
       48664    38931.20  297.680076
       48665    38932.00  297.680329
       48666    38932.80  297.680582
       48667    38933.60  297.680834
       48668    38934.40  297.681087
       48669    38935.20  297.681340
       48670    38936.00  297.681592
       48671    38936.80  297.681845
       48672    38937.60  297.682097
       48673    38938.40  297.682350
       48674    38939.20  297.682602
       48675    38940.00  297.682855
       48676    38940.80  297.683107
       48677    38941.60  297.683360
       48678    38942.40  297.683612
       48679    38943.20  297.683864
       48680    38944.00  297.684117
       48681    38944.80  297.684369
       48682    38945.60  297.684621
       48683    38946.40  297.684874
       48684    38947.20  297.685126
       48685    38948.00  297.685378
       48686    38948.80  297.685630
       48687    38949.60  297.685882
       48688    38950.40  297.686135
       48689    38951.20  297.686387
       48690    38952.00  297.686639
       48691    38952.80  297.686891
       48692    38953.60  297.687143
       48693    38954.40  297.687395
       48694    38955.20  297.687647
       48695    38956.00  297.687899
       48696    38956.80  297.688151
       48697    38957.60  297.688403
       48698    38958.40  297.688655
       48699    38959.20  297.688907
       48700    38960.00  297.689159
       48701    38960.80  297.689411
       48702    38961.60  297.689662
       48703    38962.40  297.689914
       48704    38963.20  297.690166
       48705    38964.00  297.690418
       48706    38964.80  297.690670
       48707    38965.60  297.690921
       48708    38966.40  297.691173
       48709    38967.20  297.691425
       48710    38968.00  297.691676
       48711    38968.80  297.691928
       48712    38969.60  297.692179
       48713    38970.40  297.692431
       48714    38971.20  297.692683
       48715    38972.00  297.692934
       48716    38972.80  297.693186
       48717    38973.60  297.693437
       48718    38974.40  297.693689
       48719    38975.20  297.693940
       48720    38976.00  297.694191
       48721    38976.80  297.694443
       48722    38977.60  297.694694
       48723    38978.40  297.694945
       48724    38979.20  297.695197
       48725    38980.00  297.695448
       48726    38980.80  297.695699
       48727    38981.60  297.695951
       48728    38982.40  297.696202
       48729    38983.20  297.696453
       48730    38984.00  297.696704
       48731    38984.80  297.696955
       48732    38985.60  297.697206
       48733    38986.40  297.697458
       48734    38987.20  297.697709
       48735    38988.00  297.697960
       48736    38988.80  297.698211
       48737    38989.60  297.698462
       48738    38990.40  297.698713
       48739    38991.20  297.698964
       48740    38992.00  297.699215
       48741    38992.80  297.699465
       48742    38993.60  297.699716
       48743    38994.40  297.699967
       48744    38995.20  297.700218
       48745    38996.00  297.700469
       48746    38996.80  297.700720
       48747    38997.60  297.700970
       48748    38998.40  297.701221
       48749    38999.20  297.701472
       48750    39000.00  297.701723
       48751    39000.80  297.701973
       48752    39001.60  297.702224
       48753    39002.40  297.702475
       48754    39003.20  297.702725
       48755    39004.00  297.702976
       48756    39004.80  297.703226
       48757    39005.60  297.703477
       48758    39006.40  297.703727
       48759    39007.20  297.703978
       48760    39008.00  297.704228
       48761    39008.80  297.704479
       48762    39009.60  297.704729
       48763    39010.40  297.704980
       48764    39011.20  297.705230
       48765    39012.00  297.705480
       48766    39012.80  297.705731
       48767    39013.60  297.705981
       48768    39014.40  297.706231
       48769    39015.20  297.706481
       48770    39016.00  297.706732
       48771    39016.80  297.706982
       48772    39017.60  297.707232
       48773    39018.40  297.707482
       48774    39019.20  297.707732
       48775    39020.00  297.707983
       48776    39020.80  297.708233
       48777    39021.60  297.708483
       48778    39022.40  297.708733
       48779    39023.20  297.708983
       48780    39024.00  297.709233
       48781    39024.80  297.709483
       48782    39025.60  297.709733
       48783    39026.40  297.709983
       48784    39027.20  297.710232
       48785    39028.00  297.710482
       48786    39028.80  297.710732
       48787    39029.60  297.710982
       48788    39030.40  297.711232
       48789    39031.20  297.711482
       48790    39032.00  297.711731
       48791    39032.80  297.711981
       48792    39033.60  297.712231
       48793    39034.40  297.712481
       48794    39035.20  297.712730
       48795    39036.00  297.712980
       48796    39036.80  297.713229
       48797    39037.60  297.713479
       48798    39038.40  297.713729
       48799    39039.20  297.713978
       48800    39040.00  297.714228
       48801    39040.80  297.714477
       48802    39041.60  297.714727
       48803    39042.40  297.714976
       48804    39043.20  297.715226
       48805    39044.00  297.715475
       48806    39044.80  297.715724
       48807    39045.60  297.715974
       48808    39046.40  297.716223
       48809    39047.20  297.716472
       48810    39048.00  297.716722
       48811    39048.80  297.716971
       48812    39049.60  297.717220
       48813    39050.40  297.717469
       48814    39051.20  297.717719
       48815    39052.00  297.717968
       48816    39052.80  297.718217
       48817    39053.60  297.718466
       48818    39054.40  297.718715
       48819    39055.20  297.718964
       48820    39056.00  297.719213
       48821    39056.80  297.719462
       48822    39057.60  297.719711
       48823    39058.40  297.719960
       48824    39059.20  297.720209
       48825    39060.00  297.720458
       48826    39060.80  297.720707
       48827    39061.60  297.720956
       48828    39062.40  297.721205
       48829    39063.20  297.721454
